STATE CODE	LOCALITY ID	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	DURATION MINUTES	EFFORT DISTANCE KM	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER
CO-VAU	L4015410	1.2710053	-70.2019551	2017-05-12	16:50:00	obsr421749	S41104882	Stationary	54		2	1	G2787889
CO-VAU	L4015410	1.2710053	-70.2019551	2017-10-19	15:46:00	obsr142759	S40018083	Traveling	79	1.127	3	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2017-01-18	05:36:00	obsr687721	S33877467	Traveling	90	1.000	3	1	G2163490
CO-VAU	L4015410	1.2710053	-70.2019551	2017-01-18	05:36:00	obsr776997	S34084890	Traveling	90	1.000	3	1	G2163490
CO-VAU	L4015410	1.2710053	-70.2019551	2017-05-07	15:00:00	obsr799919	S159411433	Traveling	150	1.609	4	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2017-05-12	16:50:00	obsr799919	S159466702	Traveling	80	3.219	4	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2017-05-15	05:24:00	obsr281519	S36905566	Traveling	420	3.219	4	1	G2787892
CO-VAU	L4015410	1.2710053	-70.2019551	2017-05-15	05:45:00	obsr799919	S159510682	Traveling	405	4.828	4	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2017-05-15	05:24:00	obsr421749	S41104892	Traveling	420	3.219	4	1	G2787892
CO-VAU	L4015410	1.2710053	-70.2019551	2017-05-07	15:00:00	obsr421749	S41104814	Traveling	180	0.402	4	1	G2787878
CO-VAU	L4015410	1.2710053	-70.2019551	2017-05-15	15:00:00	obsr799919	S159571488	Traveling	150	3.219	4	1	
CO-VAU	L4015410	1.2710053	-70.2019551	2017-01-18	05:36:00	obsr447089	S33878231	Traveling	90	1.000	3	1	G2163490
CO-VAU	L4015410	1.2710053	-70.2019551	2017-05-12	16:50:00	obsr281519	S36780778	Stationary	54		2	1	G2787889
CO-VAU	L4015410	1.2710053	-70.2019551	2017-05-15	15:10:00	obsr281519	S36905578	Traveling	150	3.219	4	1	G2787893
CO-VAU	L4015410	1.2710053	-70.2019551	2017-05-07	15:00:00	obsr281519	S36854060	Traveling	180	0.402	4	1	G2787878
CO-VAU	L4015410	1.2710053	-70.2019551	2017-05-15	15:10:00	obsr421749	S41104893	Traveling	150	3.219	4	1	G2787893
CO-VAU	L4817239	1.2708337	-70.2155730	2017-01-16	17:32:00	obsr447089	S33878214	Traveling	74	4.000	3	1	G2163486
CO-VAU	L4817239	1.2708337	-70.2155730	2017-01-18	17:54:00	obsr447089	S33878242	Incidental			3	0	G2163494
CO-VAU	L4817239	1.2708337	-70.2155730	2017-01-18	17:54:00	obsr776997	S34084888	Incidental			3	0	G2163494
CO-VAU	L4817239	1.2708337	-70.2155730	2017-01-18	17:54:00	obsr687721	S33877350	Incidental			3	0	G2163494
CO-VAU	L4817239	1.2708337	-70.2155730	2017-01-16	17:32:00	obsr776997	S34084899	Traveling	74	4.000	3	1	G2163486
CO-VAU	L4817239	1.2708337	-70.2155730	2017-01-10	05:40:00	obsr649605	S33579403	Traveling	232	1.609	5	1	G2149388
CO-VAU	L4817239	1.2708337	-70.2155730	2017-01-10	05:40:00	obsr652043	S33735680	Traveling	232	1.609	5	1	G2149388
CO-VAU	L4817239	1.2708337	-70.2155730	2017-02-28		obsr1236658	S53573370	Historical			3	0	G9237891
CO-VAU	L4817239	1.2708337	-70.2155730	2017-01-10	05:40:00	obsr553039	S72833641	Traveling	232	1.609	5	1	G2149388
CO-VAU	L4817239	1.2708337	-70.2155730	2017-01-16	17:32:00	obsr687721	S33877594	Traveling	74	4.000	3	1	G2163486
CO-VAU	L4817239	1.2708337	-70.2155730	2017-02-28		obsr884204	S123226540	Historical			3	0	G9237891
CO-VAU	L4817239	1.2708337	-70.2155730	2017-05-13	14:30:00	obsr606992	S36910343	Traveling	150	2.000	2	1	
CO-VAU	L4817239	1.2708337	-70.2155730	2017-03-12	06:00:00	obsr645717	S35355953	Traveling	150	2.000	4	1	
CO-VAU	L5242122	1.2115118	-70.2448959	2017-01-09	16:05:00	obsr649605	S33570116	Traveling	67	1.609	5	1	G2149386
CO-VAU	L5242122	1.2115118	-70.2448959	2017-01-09	16:05:00	obsr553039	S72833640	Traveling	67	1.609	5	1	G2149386
CO-VAU	L5242122	1.2115118	-70.2448959	2017-01-09	16:05:00	obsr652043	S33735677	Traveling	67	1.609	5	1	G2149386
CO-VAU	L5291429	1.1544250	-70.1360340	2017-01-21	17:47:00	obsr447089	S33878278	Incidental			3	0	G2163508
CO-VAU	L5291446	1.2595480	-70.2355450	2017-01-16	12:21:00	obsr687721	S33877563	Stationary	84		3	1	G2163483
CO-VAU	L5291446	1.2595480	-70.2355450	2017-01-16	12:21:00	obsr776997	S34084915	Stationary	84		3	1	G2163483
CO-VAU	L5291475	1.2275220	-70.1721520	2017-01-19	05:30:00	obsr776997	S34084896	Traveling	60	10.000	3	1	G2163495
CO-VAU	L5291446	1.2595480	-70.2355450	2017-01-16	12:21:00	obsr447089	S33878200	Stationary	84		3	1	G2163483
CO-VAU	L5291446	1.2595480	-70.2355450	2017-01-15	13:33:00	obsr447089	S33878187	Traveling	300	4.000	3	1	G2163481
CO-VAU	L5291446	1.2595480	-70.2355450	2017-01-15	13:33:00	obsr776997	S34084926	Traveling	300	4.000	3	1	G2163481
CO-VAU	L5291446	1.2595480	-70.2355450	2017-01-19	16:24:00	obsr687721	S33877142	Traveling	126	4.500	3	1	G2163498
CO-VAU	L5291446	1.2595480	-70.2355450	2017-01-19	16:24:00	obsr776997	S34084886	Traveling	126	4.500	3	1	G2163498
CO-VAU	L5291446	1.2595480	-70.2355450	2017-01-19	16:24:00	obsr447089	S33878257	Traveling	126	4.500	3	1	G2163498
CO-VAU	L5291475	1.2275220	-70.1721520	2017-01-19	05:30:00	obsr687721	S33877319	Traveling	60	10.000	3	1	G2163495
CO-VAU	L5291429	1.1544250	-70.1360340	2017-01-21	17:47:00	obsr687721	S33877007	Incidental			3	0	G2163508
CO-VAU	L5291429	1.1544250	-70.1360340	2017-01-21	17:47:00	obsr776997	S34084883	Incidental			3	0	G2163508
CO-VAU	L5291446	1.2595480	-70.2355450	2017-01-15	13:33:00	obsr687721	S33877520	Traveling	300	4.000	3	1	G2163481
CO-VAU	L5291461	1.2276820	-70.2029100	2017-01-19	13:16:00	obsr776997	S34084887	Incidental			3	0	G2163497
CO-VAU	L5291461	1.2276820	-70.2029100	2017-01-19	13:16:00	obsr447089	S33878253	Incidental			3	0	G2163497
CO-VAU	L5291461	1.2276820	-70.2029100	2017-01-19	13:16:00	obsr687721	S33877240	Incidental			3	0	G2163497
CO-VAU	L5291475	1.2275220	-70.1721520	2017-01-19	05:30:00	obsr447089	S33878245	Traveling	60	10.000	3	1	G2163495
CO-VAU	L5291483	1.2470020	-70.1927660	2017-01-18	08:42:00	obsr776997	S34084913	Stationary	15		3	1	G2163493
CO-VAU	L5291483	1.2470020	-70.1927660	2017-01-18	08:42:00	obsr687721	S33877387	Stationary	15		3	1	G2163493
CO-VAU	L5291483	1.2470020	-70.1927660	2017-01-18	08:42:00	obsr447089	S33878239	Stationary	15		3	1	G2163493
CO-VAU	L5444556	1.2709902	-70.2026542	2017-01-16	17:00:00	obsr776997	S34401339	Incidental			3	0	G2213287
CO-VAU	L5444556	1.2709902	-70.2026542	2017-01-16	17:00:00	obsr447089	S34400009	Incidental			3	0	G2213287
CO-VAU	L5444556	1.2709902	-70.2026542	2017-01-16	17:00:00	obsr687721	S34400005	Incidental			3	0	G2213287
CO-VAU	L5541045	1.2524270	-70.2355120	2017-02-14		obsr720811	S34972359	Historical			1	0	
CO-VAU	L5547724	1.2709839	-70.2022827	2017-02-14	17:00:00	obsr720811	S35012256	Stationary	60		3	1	
CO-VAU	L5553477	1.2566644	-70.2673155	2017-02-16	05:30:00	obsr720811	S35050352	Traveling	720	10.000	4	0	
CO-VAU	L5561567	1.2543904	-70.2403218	2017-02-17		obsr720811	S35102451	Historical				0	
CO-VAU	L5572729	1.2447796	-70.2345496	2017-02-19		obsr720811	S35169415	Incidental				0	
CO-VAU	L5709000	1.2570922	-70.2339247	2017-10-19	05:41:00	obsr142759	S40012427	Traveling	32	0.161	2	0	
CO-VAU	L5709000	1.2570922	-70.2339247	2017-10-14	11:32:00	obsr142759	S39966074	Incidental			2	0	
CO-VAU	L5805359	1.2085486	-70.2082177	2017-05-07	11:31:00	obsr856059	S36667115	Traveling	230	1.500	5	1	
CO-VAU	L5810321	1.2584630	-70.2374610	2017-05-09	17:41:00	obsr421749	S41104828	Stationary	15		3	1	G2787882
CO-VAU	L5810321	1.2584630	-70.2374610	2017-05-09	17:41:00	obsr281519	S36700835	Stationary	15		3	1	G2787882
CO-VAU	L5817027	1.2390722	-70.1944402	2017-05-07	08:37:00	obsr915499	S36745718	Traveling	300	16.093	4	1	
CO-VAU	L5820248	1.1224350	-70.0933180	2017-05-12	05:40:00	obsr281519	S36766899	Stationary	50		4	1	G2787887
CO-VAU	L5820252	1.1222620	-70.0940790	2017-05-12	06:50:00	obsr281519	S36766908	Traveling	380	4.023	4	1	G2787888
CO-VAU	L5820248	1.1224350	-70.0933180	2017-05-12	05:40:00	obsr421749	S41104874	Stationary	50		4	1	G2787887
CO-VAU	L5820252	1.1222620	-70.0940790	2017-05-12	06:50:00	obsr421749	S41104880	Traveling	380	4.023	4	1	G2787888
CO-VAU	L5830798	1.2708337	-70.1915216	2017-05-13	08:28:00	obsr633314	S36819597	Traveling	180	2.000	5	1	
CO-VAU	L5829910	1.1378685	-70.0095606	2017-05-13	05:00:00	obsr921946	S36819056	Banding	720		3	1	
CO-VAU	L5830281	1.2709597	-70.2022076	2017-05-13	05:35:00	obsr633314	S36817165	Stationary	90		5	1	
CO-VAU	L5830592	1.2709785	-70.1985437	2017-05-13	07:02:00	obsr633314	S36818709	Traveling	90	0.600	5	1	
CO-VAU	L5827873	1.2584615	-70.2345583	2017-05-05	08:46:00	obsr914375	S36803952	Incidental			1	0	
CO-VAU	L5827873	1.2584615	-70.2345583	2017-05-13	15:46:00	obsr914375	S36803923	Incidental			1	0	
CO-VAU	L5827873	1.2584615	-70.2345583	2017-05-13	16:05:00	obsr914375	S36805690	Incidental			1	0	
CO-VAU	L5830061	1.2491317	-70.2357400	2017-05-13	05:11:00	obsr915499	S36814912	Traveling	600	16.093	5	1	
CO-VAU	L5830483	1.2587865	-70.2409983	2017-05-13	05:24:00	obsr915499	S36817152	Traveling	600	19.312	4	1	
CO-VAU	L5830965	1.2711126	-70.2140093	2017-05-13	13:40:00	obsr633314	S36820273	Traveling	200	4.000	4	1	
CO-VAU	L5837025	1.2717719	-70.2117143	2017-05-13	14:50:00	obsr856059	S36855495	Traveling	180	2.500	2	1	
CO-VAU	L5837106	1.2325047	-70.2005644	2017-05-13	06:13:00	obsr856059	S36855798	Traveling	200	1.500	5	1	
CO-VAU	L5847731	0.2415000	-70.1637778	2017-05-13	05:45:00	obsr915176	S36923350	Traveling	630	12.000	2	1	
CO-VAU	L5855291	1.2709517	-70.2017409	2017-05-10	05:30:00	obsr633314	S36971881	Traveling	390	2.500	4	1	
CO-VAU	L5845611	1.2290012	-70.2031088	2017-05-13	05:40:00	obsr606992	S36909976	Traveling	200	1.000	5	1	
CO-VAU	L5855516	1.1221216	-70.0931382	2017-05-11	06:00:00	obsr633314	S36972862	Traveling	60	0.500	3	1	
CO-VAU	L5855429	1.2568682	-70.2314490	2017-05-16	08:00:00	obsr633314	S37025875	Traveling	60	2.000	2	1	
CO-VAU	L5855429	1.2568682	-70.2314490	2017-05-10	15:00:00	obsr633314	S36972219	Traveling	90	1.000	3	1	
CO-VAU	L5855710	1.1570049	-70.0078869	2017-05-11	14:00:00	obsr633314	S36974026	Traveling	180	3.000	4	1	
CO-VAU	L5855855	1.1632692	-70.0038528	2017-05-12	07:00:00	obsr633314	S36974452	Traveling	300	5.000	4	1	
CO-VAU	L5855947	1.2043733	-70.1803207	2017-05-12	15:00:00	obsr633314	S36974644	Traveling	30	1.000	2	1	
CO-VAU	L5865059	1.2240778	-70.1569802	2017-05-15	06:30:00	obsr633314	S37025699	Traveling	330	4.500	3	1	
CO-VAU	L5855594	1.1392415	-70.0745773	2017-05-11	08:00:00	obsr633314	S36973430	Traveling	120	2.000	3	1	
CO-VAU	L5855689	1.1425882	-70.0504589	2017-05-11	10:30:00	obsr633314	S36973564	Stationary	20		3	1	
CO-VAU	L5864907	1.2167195	-70.2299362	2017-05-14	06:00:00	obsr633314	S37025173	Traveling	600	5.000	3	1	
CO-VAU	L5885796	1.2630200	-70.2330200	2017-05-25	06:00:00	obsr921038	S37149008	Traveling	120	4.000	1	1	
CO-VAU	L5885841	1.2471522	-70.2026236	2017-05-19	06:00:00	obsr921038	S37149234	Traveling	120	5.000	1	1	
CO-VAU	L5897147	1.2468994	-70.2216958	2017-05-27	09:00:00	obsr921038	S37204591	Traveling	180	1.000	3	1	
CO-VAU	L5897580	1.2448118	-70.2158074	2017-05-27	11:12:00	obsr921038	S37206646	Traveling	300	1.000	3	1	
CO-VAU	L5897580	1.2448118	-70.2158074	2017-05-27	10:41:00	obsr921038	S37206585	Traveling	300	1.000	3	1	
CO-VAU	L5897636	1.2503684	-70.2247659	2017-05-27	08:30:00	obsr921038	S37215326	Traveling	120	1.000	3	0	
CO-VAU	L5897147	1.2468994	-70.2216958	2017-05-27	11:00:00	obsr921038	S37206693	Traveling	240	1.000	3	1	
CO-VAU	L5897458	1.2431285	-70.2154044	2017-05-27	11:14:00	obsr921038	S37205978	Traveling	320	2.000	3	0	
CO-VAU	L5900606	1.2522388	-70.2278190	2017-05-27	07:00:00	obsr921038	S37222155	Traveling	60	1.000	3	0	
CO-VAU	L5899282	1.2490464	-70.2230000	2017-05-27	08:00:00	obsr921038	S37222099	Traveling	150	1.000	3	0	
CO-VAU	L6128605	1.2500731	-70.2310504	2017-07-23	05:20:00	obsr847525	S38348603	Traveling	42	6.437	2	1	
CO-VAU	L6205812	1.1423257	-70.1278506	2017-08-20	06:28:00	obsr536137	S38861558	Traveling	594	7.800	4	1	G2596572
CO-VAU	L6205798	1.2594797	-70.2355423	2017-08-18	14:40:00	obsr187238	S38772261	Traveling	2	1.500	3	1	G2596574
CO-VAU	L6205798	1.2594797	-70.2355423	2017-08-18	14:40:00	obsr536137	S38861540	Traveling	2	1.500	3	1	G2596574
CO-VAU	L6205812	1.1423257	-70.1278506	2017-08-20	06:28:00	obsr187238	S38772425	Traveling	594	7.800	4	1	G2596572
CO-VAU	L6361181	1.1241168	-70.0878918	2017-10-18	07:53:00	obsr142759	S40002372	Traveling	127	2.736	4	1	
CO-VAU	L6364642	1.2096508	-70.2053833	2017-10-19	06:57:00	obsr142759	S40012396	Traveling	214	2.414	4	1	
CO-VAU	L6475344	1.0133716	-71.2995636	2017-09-07	05:30:00	obsr723466	S40520359	Traveling	90	2.000	1	1	
CO-VAU	L6520599	1.2633248	-70.2416335	2017-11-23	15:12:00	obsr92695	S40815820	Traveling	130	3.000	4	0	
CO-VAU	L6520614	1.1225341	-70.0934099	2017-11-24	06:05:00	obsr92695	S40815878	Traveling	420	7.000	4	0	
CO-VAU	L6520625	1.2316369	-70.2347770	2017-11-27	05:49:00	obsr92695	S40815922	Traveling	375	8.590	4	0	
CO-VAU	L6520581	1.2308308	-70.2308557	2017-11-22	05:41:00	obsr92695	S40815775	Traveling	412	6.260	4	0	
CO-VAU	L6520589	1.2711721	-70.2028153	2017-11-22	15:30:00	obsr92695	S40815794	Traveling	137	0.850	4	0	
CO-VAU	L6520614	1.1225341	-70.0934099	2017-11-26	07:08:00	obsr92695	S40815915	Stationary	192		4	0	
CO-VAU	L6520617	1.2226734	-70.1606601	2017-11-25	05:49:00	obsr92695	S40815893	Traveling	388	6.000	3	0	
CO-VAU	L6520621	1.2710500	-70.2015825	2017-11-25	15:29:00	obsr92695	S40815898	Traveling	121	2.650	3	0	
CO-VAU	L6520627	1.2404421	-70.2187338	2017-11-27	15:49:00	obsr92695	S40815930	Traveling	88	2.230	7	0	
CO-VAU	L6520628	1.2710004	-70.2022808	2017-11-28	06:15:00	obsr92695	S40815944	Traveling	222	4.100	4	0	
CO-VAU	L6520594	1.2847003	-70.2335711	2017-11-23	06:20:00	obsr92695	S40815804	Traveling	336	6.670	4	0	
CO-VAU	L6546425	1.2710114	-70.2029907	2017-12-08	16:04:00	obsr954890	S41368084	Traveling	85	1.330	3	0	G2813532
CO-VAU	L6546425	1.2710114	-70.2029907	2017-12-08	16:04:00	obsr92695	S40991258	Traveling	85	1.330	3	0	G2813532
CO-VAU	L6550758	1.2307592	-70.2306868	2017-12-09	15:02:00	obsr954890	S41368077	Traveling	120	2.820	3	0	G2813530
CO-VAU	L6550696	1.1356670	-70.1210173	2017-12-10	14:21:00	obsr954890	S41368072	Traveling	76	1.670	3	0	G2813528
CO-VAU	L6550746	1.1223790	-70.0936948	2017-12-10	05:23:00	obsr954890	S41368076	Stationary	454		3	0	G2813529
CO-VAU	L6550758	1.2307592	-70.2306868	2017-12-09	15:02:00	obsr92695	S41015970	Traveling	120	2.820	3	0	G2813530
CO-VAU	L6546393	1.2307290	-70.2307994	2017-12-09	05:32:00	obsr954890	S41368082	Traveling	492	5.690	3	0	G2813531
CO-VAU	L6546393	1.2307290	-70.2307994	2017-12-09	05:32:00	obsr92695	S40991108	Traveling	492	5.690	3	0	G2813531
CO-VAU	L6550696	1.1356670	-70.1210173	2017-12-10	14:21:00	obsr92695	S41015514	Traveling	76	1.670	3	0	G2813528
CO-VAU	L6550746	1.1223790	-70.0936948	2017-12-10	05:23:00	obsr92695	S41015863	Stationary	454		3	0	G2813529
CO-VAU	L6561105	1.2094775	-70.2078570	2017-12-13	15:25:00	obsr954890	S41368060	Traveling	137	2.600	2	0	G2813522
CO-VAU	L6561105	1.2094775	-70.2078570	2017-12-13	15:25:00	obsr92695	S41075815	Traveling	137	2.600	2	0	G2813522
CO-VAU	L6582913	1.2307217	-70.2308545	2017-12-15	05:47:00	obsr92695	S41190324	Traveling	264	7.800	3	0	G2813533
CO-VAU	L6582914	1.2228794	-70.1612420	2017-12-14	14:43:00	obsr954890	S41368058	Traveling	158	4.460	4	0	G2813520
CO-VAU	L6582923	1.2403474	-70.2188534	2017-12-11	15:05:00	obsr954890	S41368069	Traveling	147	2.500	3	1	G2813526
CO-VAU	L6582916	1.2228737	-70.1611606	2017-12-14	05:39:00	obsr92695	S41190339	Traveling	450	6.000	3	0	G2813521
CO-VAU	L6582916	1.2228737	-70.1611606	2017-12-14	05:39:00	obsr954890	S41368062	Traveling	450	6.000	3	0	G2813521
CO-VAU	L6582921	1.1381367	-70.1284578	2017-12-12	05:56:00	obsr92695	S41190362	Traveling	330	5.070	3	0	G2813525
CO-VAU	L6582925	1.2319267	-70.2344531	2017-12-11	05:34:00	obsr954890	S41368071	Traveling	383	7.610	3	0	G2813527
CO-VAU	L6582913	1.2307217	-70.2308545	2017-12-15	05:47:00	obsr954890	S41368059	Traveling	264	7.800	3	0	G2813533
CO-VAU	L6582914	1.2228794	-70.1612420	2017-12-14	14:43:00	obsr92695	S41190330	Traveling	158	4.460	4	0	G2813520
CO-VAU	L6582919	1.2710547	-70.2028345	2017-12-13	05:39:00	obsr92695	S41190347	Traveling	378	7.400	3	0	G2813523
CO-VAU	L6582919	1.2710547	-70.2028345	2017-12-13	05:39:00	obsr954890	S41368063	Traveling	378	7.400	3	0	G2813523
CO-VAU	L6582920	1.1380337	-70.1299814	2017-12-12	14:42:00	obsr954890	S41368066	Traveling	90	3.190	3	0	G2813524
CO-VAU	L6582920	1.1380337	-70.1299814	2017-12-12	14:42:00	obsr92695	S41190359	Traveling	90	3.190	3	0	G2813524
CO-VAU	L6582923	1.2403474	-70.2188534	2017-12-11	15:05:00	obsr92695	S41190368	Traveling	147	2.500	3	1	G2813526
CO-VAU	L6582921	1.1381367	-70.1284578	2017-12-12	05:56:00	obsr954890	S41368068	Traveling	330	5.070	3	0	G2813525
CO-VAU	L6582925	1.2319267	-70.2344531	2017-12-11	05:34:00	obsr92695	S41190375	Traveling	383	7.610	3	0	G2813527
CO-VAU	L6616449	1.2545727	-70.2329162	2017-12-15	11:00:00	obsr92695	S41359847	Stationary	10		4	0	G2813519
CO-VAU	L6616449	1.2545727	-70.2329162	2017-12-15	11:00:00	obsr954890	S41368038	Stationary	10		4	0	G2813519
CO-VAU	L7012968	1.0922152	-70.0656080	2017-12-30	05:53:00	obsr792887	S43338008	Traveling	300	8.047	4	0	
CO-VAU	L7333659	1.2565192	-70.2352738	2017-02-06	06:00:00	obsr916566	S45252788	Stationary	60		1	1	
CO-VAU	L7759619	1.1230423	-70.0902336	2017-10-05	06:26:00	obsr847525	S47493107	Traveling	281	0.161	5	1	
CO-VAU	L8005885	1.2451764	-70.2342927	2017-12-30		obsr824341	S49041259	Historical			4	1	
CO-VAU	L8005996	1.2710214	-70.2021562	2017-12-26		obsr824341	S49041930	Historical				0	
CO-VAU	L8011475	1.1260404	-70.0938644	2017-12-30		obsr824341	S49058950	Historical			4	1	
CO-VAU	L8011401	1.0997796	-70.0488732	2017-12-30		obsr824341	S49058809	Historical			4	0	
CO-VAU	L8310526	1.2519001	-70.2260760	2017-03-02	06:00:00	obsr884204	S51002892	Traveling	720	9.000	4	1	
CO-VAU	L8311157	1.2647329	-70.2186320	2017-03-03	05:30:00	obsr884204	S51004845	Traveling	720	7.000	4	1	
CO-VAU	L8311822	1.2708392	-70.1997669	2017-03-04	05:30:00	obsr884204	S51006733	Traveling	720	7.000	4	1	
CO-VAU	L8312093	1.2679150	-70.2226280	2017-03-01	05:30:00	obsr884204	S51008116	Traveling	720	8.000	4	1	
CO-VAU	L9237902	1.2711692	-70.2028540	2017-08-11	18:30:00	obsr606992	S56097608	Traveling	5	5.000	2	1	
CO-VAU	L10136325	1.2554188	-70.2271524	2018-01-27	06:00:00	obsr616355	S61329768	Traveling	360	4.000	3	1	
CO-VAU	L10605957	1.2680000	-70.2210000	2018-01-12		obsr1409303	S65011042	Historical				0	
CO-VAU	L10605957	1.2680000	-70.2210000	2018-01-10		obsr1409303	S65011039	Historical				0	
CO-VAU	L10605957	1.2680000	-70.2210000	2018-01-11		obsr1409303	S65011040	Historical				0	
CO-VAU	L10605957	1.2680000	-70.2210000	2018-01-14		obsr1409303	S65011044	Historical				0	
CO-VAU	L10605957	1.2680000	-70.2210000	2018-01-13		obsr1409303	S65011043	Historical				0	
CO-VAU	L10815502	1.1133679	-70.0853320	2018-12-07	06:40:00	obsr938430	S64786832	Traveling	300	8.047	8	1	
CO-VAU	L10834355	1.2206360	-70.2315043	2018-11-07		obsr217001	S64929992	Historical				1	G5016345
CO-VAU	L10834355	1.2206360	-70.2315043	2018-11-04		obsr217001	S64930036	Historical				1	G5016366
CO-VAU	L10834355	1.2206360	-70.2315043	2018-11-07		obsr503384	S64901766	Historical				1	G5016345
CO-VAU	L10834355	1.2206360	-70.2315043	2018-11-04		obsr503384	S64898270	Historical				1	G5016366
CO-VAU	L10834462	1.0920558	-70.0459721	2018-11-05		obsr503384	S64899298	Historical				1	G5016367
CO-VAU	L10834863	1.1333338	-70.1097749	2018-11-06		obsr503384	S64901145	Historical				1	G5016368
CO-VAU	L10834462	1.0920558	-70.0459721	2018-11-05		obsr217001	S64930039	Historical				1	G5016367
CO-VAU	L10834863	1.1333338	-70.1097749	2018-11-06		obsr217001	S64930041	Historical				1	G5016368
CO-VAU	L10836080	1.2707404	-70.2016238	2018-11-08		obsr217001	S64929962	Historical				1	G5016347
CO-VAU	L10836080	1.2707404	-70.2016238	2018-11-09		obsr217001	S64929928	Historical				1	G5016342
CO-VAU	L10836080	1.2707404	-70.2016238	2018-11-09		obsr503384	S64907753	Historical				1	G5016342
CO-VAU	L10836080	1.2707404	-70.2016238	2018-11-08		obsr503384	S64907195	Historical				1	G5016347
CO-VAU	L10835152	1.2234589	-70.2369220	2018-11-08		obsr503384	S64903727	Historical				1	G5016346
CO-VAU	L10835152	1.2234589	-70.2369220	2018-11-08		obsr217001	S64929960	Historical				1	G5016346
CO-VAU	L11222512	1.2595480	-70.2355450	2018-11-13	06:34:00	obsr686092	S92656077	Traveling	360	5.000	1	1	
CO-VAU	L11253041	1.1579360	-70.0085960	2018-08-08	08:26:00	obsr648010	S47848452	Traveling	266	6.500	4	0	G3399572
CO-VAU	L11308646	1.1341725	-70.1210539	2018-11-28	13:35:00	obsr92695	S68244630	Stationary	20		4	0	
CO-VAU	L11566282	1.1825942	-70.1581764	2018-11-07	05:30:00	obsr1007850	S69741542	Stationary	120		2	1	G9592592
CO-VAU	L11566282	1.1825942	-70.1581764	2018-11-07	05:30:00	obsr1148770	S127371034	Stationary	120		2	1	G9592592
CO-VAU	L11572602	0.8532281	-70.8073572	2018-11-08	06:02:00	obsr1007850	S69778389	Stationary	600		2	1	
CO-VAU	L11586157	0.8495696	-70.8143463	2018-11-08	06:00:00	obsr1148770	S69857438	Stationary	600		2	1	
CO-VAU	L11877778	1.2283084	-70.2287479	2018-11-04	16:00:00	obsr500739	S71370757	Traveling	90	1.500	12	1	
CO-VAU	L11882195	1.1569733	-70.0076932	2018-11-05	06:00:00	obsr500739	S71395046	Traveling	480	8.000	12	1	
CO-VAU	L11883937	1.1327769	-70.1125070	2018-11-06	06:00:00	obsr500739	S71402152	Traveling	480	6.000	12	1	
CO-VAU	L11884417	1.2243996	-70.2281685	2018-11-07	06:30:00	obsr500739	S71404297	Traveling	420	8.000	12	1	
CO-VAU	L11884727	1.2710245	-70.2025057	2018-11-09	06:00:00	obsr500739	S71406479	Traveling	240	2.000	12	1	
CO-VAU	L11884727	1.2710245	-70.2025057	2018-11-08	06:30:00	obsr500739	S71405712	Traveling	390	6.000	12	1	
CO-VAU	L1193326	1.2228872	-70.2310359	2018-01-12	10:30:00	obsr433512	S62548711	Traveling	30	2.000	3	1	
CO-VAU	L1193326	1.2228872	-70.2310359	2018-11-06	07:00:00	obsr267395	S50040029	Traveling	300	4.000	10	1	G3612134
CO-VAU	L1193327	1.2677789	-70.1946759	2018-08-17		obsr347779	S68064756	Historical			4	1	
CO-VAU	L1193327	1.2677789	-70.1946759	2018-08-17	06:30:00	obsr771766	S48164741	Traveling	240	5.000	4	1	G5651646
CO-VAU	L1193327	1.2677789	-70.1946759	2018-03-11	15:35:00	obsr693372	S43634669	Traveling	218	5.770	4	1	G3029505
CO-VAU	L1193327	1.2677789	-70.1946759	2018-08-17	06:30:00	obsr553039	S72838793	Traveling	240	5.000	4	1	G5651646
CO-VAU	L1193326	1.2228872	-70.2310359	2018-11-06	07:00:00	obsr1077415	S50245899	Traveling	300	4.000	10	1	G3612134
CO-VAU	L1193327	1.2677789	-70.1946759	2018-01-25	06:00:00	obsr510739	S42376840	Traveling	420	5.000	5	1	
CO-VAU	L1193327	1.2677789	-70.1946759	2018-03-11	15:35:00	obsr295659	S43831227	Traveling	218	5.770	4	1	G3029505
CO-VAU	L1193327	1.2677789	-70.1946759	2018-01-14	05:30:00	obsr433512	S44424243	Traveling	330	4.000	4	1	
CO-VAU	L1193327	1.2677789	-70.1946759	2018-12-06	16:39:00	obsr938430	S58136658	Traveling	120	4.828	2	1	
CO-VAU	L1193327	1.2677789	-70.1946759	2018-02-20	07:00:00	obsr538823	S43163221	Traveling	300	4.000	2	1	
